id,resume_id,name,gender,race
Finance/Batch_7/Brett Sullivan,28398216,Brett Sullivan,male,white
Finance/Batch_7/Anne Murphy,22720697,Anne Murphy,female,white
Finance/Batch_7/Darnell Robinson,18975686,Darnell Robinson,male,black
Finance/Batch_7/Latonya Jones,20705888,Latonya Jones,female,black
Finance/Batch_7/Jason Le,34250007,Jason Le,male,asian
Finance/Batch_7/Jessica Lee,24530382,Jessica Lee,female,asian
Finance/Batch_7/Miguel Garcia,33685988,Miguel Garcia,male,hispanic
Finance/Batch_7/Martha Perez,22622351,Martha Perez,female,hispanic
Finance/Batch_7/David Oxendine,57088974,David Oxendine,male,native
Finance/Batch_7/Patricia Tsosie,24411323,Patricia Tsosie,female,native
